ingresos,egresos,activos,pasivos,vol_trans,a_econ,edad,anos_afil,genero,estado_civil,ocupacion,nivel_estudio,tipo_vivienda,estrato,num_hijos,personas_cargo,special_test_1
5000000,3600000,84000000,4000000,1500000,A2,62,8.1,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,PROPIA,E3,3,3,0.05603388892
3500000,1500000,100000000,20000000,1050000,A2,46,0.3,M,CASADO,EMPLEADO,TECN-TECNOL,FAMILIAR,E3,3,0,3.052822436
18300000,6500000,653000000,250000000,5490000,A2,61,27.2,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E6,3,1,1.030168689
2280000,1080000,150000000,24000000,684000,A2,50,0.9,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E2,0,0,0.04149645534
3500000,1000000,105000000,9500000,1050000,A4,47,5.1,M,SOLTERO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E4,0,0,3.040052933
3600000,1000000,5000000,1400000,1080000,A6,68,0.5,M,UNION_LIBRE,PENSIONADO,BACHILLERATO,FAMILIAR,E4,2,0,3.067517219
3500000,950000,180000000,2500000,1050000,A2,54,1.9,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E3,2,2,3.067854451
2900000,1300000,20000000,5000000,870000,A2,41,0.6,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,1,0,0.01495856926
0,1700000,102000000,2000000,0,A2,51,9.6,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,2,2,1.092901669
6106720,1200000,205000000,26200000,1832016,A2,32,1.1,M,SOLTERO,EMPLEADO,MASTER,PROPIA,E5,0,0,1.011248496
4948000,2500000,220000000,18000000,1484400,A2,51,22.9,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,2,3,3.017185737
20654128,6500000,510000000,80000000,6196238,A2,76,44.8,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E3,3,0,2.075005227
7000000,3000000,400000000,100000000,2100000,A6,69,36.4,M,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E5,3,0,2.092178082
9200000,5500000,350000000,90000000,2760000,A2,48,2.5,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E2,1,2,0.05183576153
5500000,2100000,157000000,76000000,1650000,A2,40,0.5,M,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E6,0,0,2.062469319
6739937,1200000,168000000,42000000,2021981,A2,34,0.2,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,PROPIA,E4,0,0,3.007167266
2910000,1200000,172000000,1,873000,A2,38,0.5,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,PROPIA,E4,2,2,3.093395709
2950000,1000000,95000000,5000000,885000,A2,34,4.4,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,1,0,2.098404436
7708000,2000000,253000000,49000000,2312400,A2,39,8.6,M,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,0,0,2.029604409
3346000,1300000,108000000,31000000,1003800,A2,48,1.8,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,2.080053575
0,2000000,70000000,26000000,0,A4,33,4.4,M,SOLTERO,INDEPENDIENTE,UNIVERSITARIO,FAMILIAR,E4,0,0,1.039419005
9000000,2000000,500000000,0,2700000,A2,65,31.6,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,PROPIA,E3,3,0,3.004926764
4200000,4500000,600000000,0,1260000,A6,66,32.1,M,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E3,2,0,2.035901921
7238365,3300000,610000000,100000000,2171509,A6,63,7.1,M,CASADO,PENSIONADO,ESPECIALIZACION,PROPIA,E3,2,3,0.07213723342
9100000,3500000,660000000,8000000,2730000,A6,76,10.1,F,DIVORCIADO,PENSIONADO,UNIVERSITARIO,PROPIA,E3,4,1,1.029670441
2500000,300000,83000000,3000000,750000,A2,73,9.2,F,CASADO,EMPLEADO,BACHILLERATO,PROPIA,E3,3,0,1.03831959
3500000,800000,230000000,0,1050000,A4,73,1,F,CASADO,INDEPENDIENTE,BACHILLERATO,PROPIA,E3,2,0,2.060808308
6315000,1700000,342000000,30000000,1894500,A6,70,24.1,F,CASADO,PENSIONADO,ESPECIALIZACION,PROPIA,E6,3,0,2.052356339
6700000,3800000,620000000,68000000,2010000,A6,67,33.7,F,SOLTERO,PENSIONADO,UNIVERSITARIO,PROPIA,E4,0,0,1.077624946
8000000,1650000,60000000,16000000,2400000,A2,65,0.2,F,DIVORCIADO,EMPLEADO,ESPECIALIZACION,ARRENDADA,E6,3,0,0.09586465867
4726822,800000,561000000,25000000,1418046,A6,64,28.5,F,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E4,1,0,0.07854953682
4239248,17200000,122000000,0,1271774,A2,61,23,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,0,0,0.01179517619
2250640,1600000,170000000,60000000,675192,A6,63,31.5,F,UNION_LIBRE,PENSIONADO,UNIVERSITARIO,PROPIA,E3,2,0,1.01010735
4258839,500000,105000000,0,1277651,A2,62,34.4,F,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,2,1,2.081717038
2982854,700000,129000000,11000000,894856,A6,59,2.7,F,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E4,2,0,1.018710867
6775000,3400000,281300000,140000000,2032500,A2,62,4.5,F,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E5,1,1,1.068711304
2500000,1400000,124000000,40000000,750000,A2,39,0.3,F,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,1,0,0.08690839964
1300000,450000,0,0,390000,A2,60,20,F,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,2,0,2.0772673
3667426,700000,71000000,1850000,1100227,A2,39,15.1,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,0,0,1.045768046
2050355,650000,47000000,750000,615106,A2,54,2.6,F,CASADO,EMPLEADO,MASTER,FAMILIAR,E4,1,0,2.094174243
5400000,1900000,182000000,12000000,1620000,A2,47,21.6,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,0,0,2.044235028
2450000,400000,155300000,5000000,735000,A2,36,0.5,F,UNION_LIBRE,EMPLEADO,TECN-TECNOL,PROPIA,E4,0,1,0.06512310411
2600000,970000,31500000,16000000,780000,A2,32,0.6,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,2.07358554
4026000,1800000,132000000,50000000,1207800,A2,61,22.5,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,0,0,0.03058134314
3500000,970000,5000000,1000000,1050000,A2,35,0.7,F,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E2,1,1,0.09051046692
12000000,8000000,528900000,250000000,3600000,A6,67,0.2,F,DIVORCIADO,PENSIONADO,ESPECIALIZACION,FAMILIAR,E6,4,0,1.091475768
7230000,1500000,190000000,18000000,2169000,A2,78,11.7,F,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,0,0,0.05589743685
0,0,540000000,70000000,0,A2,73,6.9,F,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E5,2,1,1.000316481
4100000,1075000,216000000,5000000,1230000,A6,70,18.1,F,SOLTERO,PENSIONADO,UNIVERSITARIO,PROPIA,E3,0,0,1.008039839
3950000,1400000,172000000,1200000,1185000,A2,69,6.4,F,CASADO,EMPLEADO,MASTER,PROPIA,E3,1,1,3.076617485
5402000,500000,630000000,0,1620600,A6,66,6,F,SOLTERO,PENSIONADO,ESPECIALIZACION,PROPIA,E4,0,0,0.01878663064
1914500,465000,260000000,1000000,574350,A6,66,0.8,F,VIUDO,PENSIONADO,UNIVERSITARIO,PROPIA,E3,2,1,2.026817203
4399196,900000,110500000,5000000,1319758,A6,65,32.3,F,CASADO,PENSIONADO,UNIVERSITARIO,FAMILIAR,E6,2,0,2.039056847
7824325,1200000,227000000,400000,2347297,A6,63,40.6,F,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E5,2,0,0.008374807758
5115565,890000,97000000,20000000,1534669,A4,65,5.6,F,VIUDO,INDEPENDIENTE,BACHILLERATO,FAMILIAR,E4,3,2,0.02617793859
2000000,800000,30000000,6000000,600000,A2,46,0.1,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,2,0,3.015315939
3458000,2000000,130000000,67000000,1037400,A2,45,1,F,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,3,2,3.059667209
4650000,1200000,300500000,500000,1395000,A2,53,24.1,F,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,2,0,2.078223995
2700000,1300000,71000000,15000000,810000,A2,52,0.6,F,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E2,0,0,3.094360743
2795000,700000,100000000,20000000,838500,A6,50,1.5,F,CASADO,PENSIONADO,ESPECIALIZACION,PROPIA,E4,1,0,3.065520908
6750000,770000,10000000,2270000,2025000,A2,44,1.3,F,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,3.070204432
5140000,847000,269000000,30917000,1542000,A4,42,1.4,F,VIUDO,INDEPENDIENTE,ESPECIALIZACION,PROPIA,E3,3,0,0.04485389055
1700183,650000,40000000,18340000,510054,A2,39,4.1,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,0,1,3.096556801
1414000,700000,145000000,25000000,424200,A2,35,6,F,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,1,0,2.013502369
4260000,1035000,162600000,40000000,1278000,A2,32,0.6,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,1,2,1.055513556
3000000,1800000,105000000,0,900000,A2,51,6.9,F,CASADO,EMPLEADO,UNIVERSITARIO,ARRENDADA,E5,1,1,3.03494193
3536840,1030000,157000000,16000000,1061052,A2,60,2.2,F,DIVORCIADO,EMPLEADO,ESPECIALIZACION,PROPIA,E3,1,0,0.02354885761
937300,324000,7500000,0,281190,A2,48,1.7,F,SOLTERO,EMPLEADO,TECN-TECNOL,FAMILIAR,E3,2,0,0.025049784
4081600,1681000,210000000,90852000,1224480,A2,31,1,F,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,1,0,2.093678541
3194195,1100000,118000000,10000000,958258,A2,31,0.8,F,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,1,0,3.015908894
4984959,1200000,176000000,17000000,1495487,A2,63,8.7,F,CASADO,EMPLEADO,ESPECIALIZACION,FAMILIAR,E4,1,0,2.09138566
4329000,1618000,172600000,30000000,1298700,A2,56,0.7,F,VIUDO,EMPLEADO,ESPECIALIZACION,PROPIA,E5,2,2,0.08776558206
6000000,2242000,146000000,44205000,1800000,A2,31,1,F,SOLTERO,EMPLEADO,ESPECIALIZACION,FAMILIAR,E5,0,0,2.016708824
4128411,1900000,129000000,35000000,1238523,A6,63,10.2,F,VIUDO,PENSIONADO,BACHILLERATO,PROPIA,E4,3,1,1.000418073
1100000,750000,6000000,2100000,330000,A2,33,4.4,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,0,0,0.01217902736
4219680,2000000,302000000,650000,1265904,A2,68,31.3,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,0,0,3.074161112
1641000,450000,5000000,450000,492300,A2,37,0.2,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,2,2,0.05170078565
2033128,500000,20000000,2000000,609938,A2,32,5.4,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E6,0,0,0.06738441394
2543003,1060000,175000000,16000000,762900,A2,57,1,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,2,0,0.06900856875
2636077,1240000,238000000,45000000,790823,A2,55,0.9,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,1,0,2.073020405
2830460,900000,266000000,25000000,849138,A2,54,2,F,DIVORCIADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,2,0,2.095989654
3200000,2000000,75000000,22000000,960000,A4,53,0.5,F,SOLTERO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E4,0,0,0.009259318711
4500000,2200000,130000000,18000000,1350000,A4,52,2,F,CASADO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E6,1,0,0.06094970788
4514800,500000,298000000,0,1354440,A2,53,2,F,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E6,2,1,2.011297409
3628548,1455000,50000000,27000000,1088564,A2,47,5.4,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,1,1,0.004807538814
3000000,1000000,142000000,25000000,900000,A2,47,12.7,F,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,1,1,1.040356696
2000000,1400000,67000000,40000000,600000,A2,47,8.5,F,DIVORCIADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,2,0,3.009240621
960000,580000,7900000,500000,288000,A2,47,4.4,F,SOLTERO,EMPLEADO,UNIVERSITARIO,ARRENDADA,E2,0,1,3.013812271
4000000,1600000,211286000,25000000,1200000,A2,48,7.5,F,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,3,0,2.094963177
2050000,800000,40000000,4000000,615000,A2,37,0.4,F,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,1,1,0.02598590561
2000000,1300000,50000000,11000000,600000,A2,44,7,F,CASADO,EMPLEADO,UNIVERSITARIO,ARRENDADA,E5,1,0,3.040603706
1618768,550000,70000000,30000000,485630,A2,39,1.6,F,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,2,0,2.073012331
4386700,1500000,130000000,32000000,1316010,A2,38,3.7,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E6,1,1,3.093059045
4102276,1500000,20000000,9000000,1230682,A2,37,2.1,F,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,1,1,3.017157201
1302301,400000,56500000,17600000,390690,A2,33,8.1,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,1,0,2.088737226
2700000,1100000,25000000,7000000,810000,A2,52,3.2,F,SOLTERO,EMPLEADO,ESPECIALIZACION,FAMILIAR,E3,2,2,1.026063438
2112400,750000,29000000,29000000,633720,A2,37,2.4,F,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,1,1,1.08176144
4944000,3379000,80000000,20000000,1483200,A2,34,5.4,F,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,ARRENDADA,E4,0,0,0.0006253097728
1800000,500000,55000000,28900000,540000,A2,49,1,F,UNION_LIBRE,EMPLEADO,ESPECIALIZACION,FAMILIAR,E4,0,0,1.07999275
2655000,950000,46000000,6000000,796500,A2,39,0.7,F,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,0.06153720232
1600000,640000,80000000,6300000,480000,A2,31,0.2,F,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,0.02263916261
1600000,3000000,10000000,1,480000,A2,30,0.5,F,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,2.099036784
4500000,1500000,491000000,15000000,1350000,A4,61,2,F,CASADO,INDEPENDIENTE,DOCTORADO,FAMILIAR,E6,2,0,2.094253989
550000,1518000,239000000,4000000,165000,A4,62,35.8,F,DIVORCIADO,INDEPENDIENTE,ESPECIALIZACION,PROPIA,E3,2,0,3.002959833
4289000,1400000,180000000,54000000,1286700,A2,61,5.3,F,SOLTERO,EMPLEADO,ESPECIALIZACION,FAMILIAR,E5,0,0,0.05908644201
5700000,1200000,170000000,10000000,1710000,A6,62,2.1,F,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E6,1,0,3.080946722
3500000,700000,685000000,15000000,1050000,A6,57,21,F,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E3,1,0,1.017032699
3000000,1700000,140000000,50000000,900000,A4,60,6.2,F,CASADO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E4,2,2,1.041488164
1600000,500000,50000000,2000000,480000,A2,56,2.5,F,SOLTERO,EMPLEADO,TECN-TECNOL,PROPIA,E3,0,0,2.0278457
4400000,1400000,50000000,300000,1320000,A2,66,31.3,F,SOLTERO,EMPLEADO,MASTER,PROPIA,E5,0,0,3.065470507
2500000,450000,51000000,51000000,750000,A2,49,9.1,F,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,0,2,3.023797225
0,1800000,18000000,0,0,A2,47,1,F,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,3,1,2.014978509
4000000,1336000,185000000,20000000,1200000,A2,53,24.2,F,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,2,0,3.032645806
4237500,650000,20000000,0,1271250,A4,44,5.4,F,UNION_LIBRE,INDEPENDIENTE,TECN-TECNOL,PROPIA,E3,2,0,0.03133618165
5400000,2500000,167000000,31410000,1620000,A2,31,0.7,F,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,PROPIA,E4,1,0,0.06254936021
7141000,950000,380000000,5000000,2142300,A2,74,13.4,F,DIVORCIADO,EMPLEADO,NINGUNO,PROPIA,E3,0,0,2.055713956
1913000,1200000,40000000,6000000,573900,A2,31,0.3,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,0.05847141794
4312908,3515952,286000000,117000000,1293872,A2,54,6.3,F,DIVORCIADO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,2,0,1.065103074
8653000,4200000,310000000,150000000,2595900,A6,67,7.6,F,DIVORCIADO,PENSIONADO,UNIVERSITARIO,PROPIA,E3,1,0,1.025665099
3000000,500000,125000000,11000000,900000,A2,61,19.1,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,1,0,2.054055743
2200000,1300000,231000000,5000000,660000,A2,58,19.7,F,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,2,2,1.029979074
7780826,3070000,700000000,140000000,2334247,A6,58,3.3,F,CASADO,PENSIONADO,BACHILLERATO,PROPIA,E6,2,0,1.008312319
1550000,1000000,107500000,9500000,465000,A2,34,0.2,F,SOLTERO,EMPLEADO,TECN-TECNOL,PROPIA,E3,0,0,2.027014946
7153000,1500000,360000000,6500000,2145900,A2,54,24.1,F,VIUDO,EMPLEADO,UNIVERSITARIO,PROPIA,E6,1,0,0.01028432385
4400000,1640000,175000000,27000000,1320000,A2,51,1.6,F,VIUDO,EMPLEADO,DOCTORADO,PROPIA,E6,1,0,3.042575617
200000,50000,2000000,0,60000,A1,48,1.5,F,UNION_LIBRE,AMA_CASA,BACHILLERATO,FAMILIAR,E3,1,0,3.088334884
4200000,1600000,60000000,30000000,1260000,A2,46,1.9,M,DIVORCIADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,1,1,2.025379385
4800000,2100000,150000000,40000000,1440000,A2,44,1.1,F,DIVORCIADO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,0,0,0.07189575283
2233380,940000,157000000,18218791,670014,A2,43,1.6,F,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E6,2,0,2.019674623
4000000,1650000,400000000,50000000,1200000,A2,42,1.4,F,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E6,2,0,3.042682729
1500000,850000,60000000,1500000,450000,A4,40,0.1,F,SOLTERO,INDEPENDIENTE,UNIVERSITARIO,FAMILIAR,E4,0,0,0.06017514091
1500000,500000,5000000,0,450000,A2,35,0.1,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,3.078619034
3000000,500000,19000000,0,900000,A4,33,0.5,F,CASADO,INDEPENDIENTE,UNIVERSITARIO,FAMILIAR,E3,1,0,0.07464638908
4400000,750000,213000000,12000000,1320000,A2,55,2.5,F,CASADO,EMPLEADO,ESPECIALIZACION,FAMILIAR,E5,2,0,1.071548726
5582780,2200000,175000000,80000000,1674834,A2,56,2,F,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E5,2,0,1.090507857
2500000,1275000,855000000,9000000,750000,A4,55,2.1,F,DIVORCIADO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E6,2,2,2.062420026
7969833,3105000,319056454,0,2390949,A2,59,31.8,F,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,PROPIA,E5,1,1,2.080977209
2355000,700000,3000000,0,706500,A2,53,1.6,F,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,2.078340969
0,3760000,141000000,40000000,0,A4,52,7.3,F,SOLTERO,INDEPENDIENTE,ESPECIALIZACION,PROPIA,E4,0,1,2.05356681
5118700,1100000,155000000,25000000,1535610,A2,52,21.3,F,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E6,2,0,0.07475754707
8800000,1100000,730000000,60000000,2640000,A2,51,16.2,F,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,PROPIA,E4,2,0,0.07915345216
1500000,500000,225000000,1,450000,A1,51,6.3,F,CASADO,AMA_CASA,UNIVERSITARIO,ARRENDADA,E6,3,3,2.082977083
2974260,1015000,281000000,35000000,892278,A2,50,0.6,F,CASADO,EMPLEADO,ESPECIALIZACION,FAMILIAR,E6,2,0,2.083377297
2568082,800000,167000000,0,770424,A2,50,18.5,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,3,0,1.038357305
5457852,1000000,248000000,70000000,1637355,A2,51,19.2,F,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,2,1,1.073786143
0,2644000,207551000,39800000,0,A4,52,4.1,F,CASADO,INDEPENDIENTE,NINGUNO,PROPIA,E5,0,0,0.01770417963
2500000,1000000,2000000,2000000,750000,A2,48,1.3,F,UNION_LIBRE,EMPLEADO,ESPECIALIZACION,FAMILIAR,E5,1,0,0.05592631696
3813329,1500000,35000000,12000000,1143998,A2,48,3.3,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,1,0,0.04576927745
1500000,200000,106000000,0,450000,A1,48,4.1,F,CASADO,AMA_CASA,UNIVERSITARIO,FAMILIAR,E6,3,0,3.099491649
4700000,600000,28000000,41600000,1410000,A2,47,6.1,F,SOLTERO,EMPLEADO,ESPECIALIZACION,ARRENDADA,E4,0,0,3.040210063
1318000,680000,78750000,56000000,395400,A2,46,0.1,F,DIVORCIADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,1,0,2.051677143
500000,950000,12000000,4500000,150000,A4,46,2,F,UNION_LIBRE,INDEPENDIENTE,TECN-TECNOL,FAMILIAR,E4,1,0,3.051974161
0,820000,50000000,40000000,0,A2,47,0.4,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,2,1,0.05904407718
2840000,1070000,120000000,2000000,852000,A2,46,0.9,F,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,2,1,3.023791328
1500000,1100000,100000000,35000000,450000,A2,45,2.3,F,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E2,2,0,2.051488479
6000000,2000000,20000000,1,1800000,A4,44,0.4,F,UNION_LIBRE,INDEPENDIENTE,UNIVERSITARIO,FAMILIAR,E5,0,0,3.033304509
8000000,4400000,148000000,20000000,2400000,A2,44,0.5,F,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E5,2,2,2.062315046
2776700,6600000,100000000,30000000,833010,A2,47,2,F,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,PROPIA,E2,1,0,2.009343965
5472600,1500000,245000000,40000000,1641780,A2,43,0.4,F,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,2,0,3.006953738
3580614,1140000,87000000,20000000,1074184,A2,42,10,F,CASADO,EMPLEADO,MASTER,PROPIA,E3,2,0,0.009946215524
3658000,800000,10500000,0,1097400,A2,42,0.7,F,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,1,0,2.019516423
5300000,1800000,150000000,30000000,1590000,A2,44,1.6,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,0,0,0.02894209097
2089372,1500000,108000000,26000000,626811,A2,41,3.1,F,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,2,0,0.05117614252
1900000,600000,95000000,20000000,570000,A2,42,0.7,F,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,1,0,2.054285916
4500000,1400000,291000000,24000000,1350000,A4,41,1.2,F,SOLTERO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E6,0,0,0.06726166648
0,0,2500000,500000,0,A2,41,1.9,F,SOLTERO,EMPLEADO,TECN-TECNOL,FAMILIAR,E5,0,0,3.03577046
3500000,200000,120000000,400000,1050000,A2,41,13.7,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,0,0,3.040995226
1580000,800000,84500000,0,474000,A2,40,2.5,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,0,0,3.032369986
4350000,1254000,170000000,54440000,1305000,A2,39,3.4,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,1,0,1.030961402
1400000,700000,8000000,1300000,420000,A2,39,3.5,F,DIVORCIADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,1,1,3.00017634
1165000,800000,3600000,2500000,349500,A2,38,3.3,F,DIVORCIADO,EMPLEADO,TECN-TECNOL,FAMILIAR,E6,1,1,0.04668037963
2049217,1300000,8500000,1300000,614765,A2,37,0.1,F,CASADO,EMPLEADO,TECN-TECNOL,FAMILIAR,E1,0,0,0.05074072116
3000000,800000,96000000,6500000,900000,A2,37,0.4,F,CASADO,EMPLEADO,ESPECIALIZACION,FAMILIAR,E3,1,1,0.05206884618
4700000,1600000,29000000,15000000,1410000,A2,37,1.2,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,0,0,0.05660640371
4500000,1200000,20000000,1600000,1350000,A2,36,4,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,1.030107064
3500000,1600000,196500000,7000000,1050000,A2,37,0.3,F,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E6,2,0,1.005915346
2700000,1450000,172000000,60000000,810000,A2,36,0.2,F,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,2,0,1.033690712
2800000,900000,125000000,20000000,840000,A2,36,2.3,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,2.011194267
1450000,600000,30000000,8000000,435000,A2,34,0.9,F,SOLTERO,EMPLEADO,TECN-TECNOL,FAMILIAR,E4,0,0,3.077431315
2650000,900000,88500000,25200000,795000,A2,34,4.1,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,0,0,0.05877346912
4148000,1550000,46000000,18000000,1244400,A2,34,0.4,F,SOLTERO,EMPLEADO,UNIVERSITARIO,ARRENDADA,E3,1,2,0.08307921416
1700000,700000,41000000,3000000,510000,A2,34,0.3,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,1,1,3.044764267
6100000,1800000,10000000,2500000,1830000,A2,33,0.7,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,0,0,3.077278158
3100000,1200000,165000000,50000000,930000,A2,34,0.3,M,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,0,0,2.081118615
